alloy_rep_id,log_max_stress,log_max_strain,bc_1,bc_2,bc_3,bc_4,toughness,young_mod,frac_stress,alloy,Mo,Nb,Ta,V,W,rep,Experiment,alloy_cnt
0.503329559403349_0.247824139044354_0.188119014393079_0.00428983457920873_0.0564374525800091_2,2.43234073340842,-3.17008566069878,6.48505782375042,3.05513819436137,-0.222090893305385,-0.026770414528667,0.269973752379501,287.262703170738,11.1769980739834,MoNbTaVW,0.503329559403349,0.247824139044354,0.188119014393079,0.00428983457920873,0.0564374525800091,2,4,30
0.503329559403349_0.247824139044354_0.188119014393079_0.00428983457920873_0.0564374525800091_3,2.37268290734494,-3.31869616015041,5.95713210591349,2.72645212984757,-0.154250749472407,-0.0144416234651569,0.213400640238055,286.482202830536,10.2580497228358,MoNbTaVW,0.503329559403349,0.247824139044354,0.188119014393079,0.00428983457920873,0.0564374525800091,3,4,30
0.504239736400679_0.247380428204709_0.204703754034917_0.037834383181405_0.00584169817828904_1,2.36241531145456,-3.27544617635657,6.07736194498981,2.72562859578826,-0.166055425326116,-0.0166964887744627,0.227439123250485,277.156657586008,10.3473393443438,MoNbTaVW,0.504239736400679,0.247380428204709,0.204703754034917,0.037834383181405,0.00584169817828904,1,5,29
0.504239736400679_0.247380428204709_0.204703754034917_0.037834383181405_0.00584169817828904_2,2.40876236833186,-3.24933503235291,6.31568319862541,2.76144463099153,-0.178167148926229,-0.0213846695864569,0.242678730065084,275.633994301898,10.610077041728,MoNbTaVW,0.504239736400679,0.247380428204709,0.204703754034917,0.037834383181405,0.00584169817828904,2,5,29
0.504239736400679_0.247380428204709_0.204703754034917_0.037834383181405_0.00584169817828904_3,2.41615363458751,-3.07911388249305,5.9740342097919,3.26170683674843,-0.185186657595547,-0.0757256086316367,0.272579084794266,268.349389068662,10.9810046958704,MoNbTaVW,0.504239736400679,0.247380428204709,0.204703754034917,0.037834383181405,0.00584169817828904,3,5,29
0.511625604836722_0.228321557179184_0.217815058158683_0.0118242338074101_0.0304135460180009_1,2.43985053629495,-2.97201574693667,5.89982597795466,3.48286910112332,-0.122219730706544,-0.205387873303401,0.299818986771061,227.880479515203,11.1001106699946,MoNbTaVW,0.511625604836722,0.228321557179184,0.217815058158683,0.0118242338074101,0.0304135460180009,1,8,28
0.511625604836722_0.228321557179184_0.217815058158683_0.0118242338074101_0.0304135460180009_2,2.44694565527626,-2.98380370268871,5.90249458498416,3.45553910309902,-0.138105742162172,-0.19168710567141,0.296427050635455,233.795514306132,11.0554925297307,MoNbTaVW,0.511625604836722,0.228321557179184,0.217815058158683,0.0118242338074101,0.0304135460180009,2,8,28
0.511625604836722_0.228321557179184_0.217815058158683_0.0118242338074101_0.0304135460180009_3,2.4421568152061,-2.98380370268873,5.80235806685006,3.45390041210871,-0.100453346652091,-0.208879834976264,0.291366984412233,225.411085694956,10.9913932505601,MoNbTaVW,0.511625604836722,0.228321557179184,0.217815058158683,0.0118242338074101,0.0304135460180009,3,8,28
0.517148450160615_0.331375807305149_0.115906166820041_0.000380151477743418_0.035189424236_1,2.39801677899686,-3.02825546525955,5.84017497056776,3.22755278186838,-0.185952979169273,-0.129761105669114,0.280492323033246,245.892844507819,10.6522556598169,MoNbTaVW,0.517148450160615,0.331375807305149,0.115906166820041,0.000380151477743418,0.035189424236,1,16,27
0.517148450160615_0.331375807305149_0.115906166820041_0.000380151477743418_0.035189424236_2,2.38192986253834,-3.06187207605855,5.67366754313371,3.1575541376822,-0.156954209643624,-0.123795395180788,0.263396466043314,246.054000107363,10.4430537484428,MoNbTaVW,0.517148450160615,0.331375807305149,0.115906166820041,0.000380151477743418,0.035189424236,2,16,27
0.517148450160615_0.331375807305149_0.115906166820041_0.000380151477743418_0.035189424236_3,2.39369982586077,-3.04072963948472,5.77976957409826,3.20040004012874,-0.17791584846366,-0.125328830267827,0.27411788854625,246.590547914195,10.5736378996817,MoNbTaVW,0.517148450160615,0.331375807305149,0.115906166820041,0.000380151477743418,0.035189424236,3,16,27
0.558945134699421_0.224767879224168_0.0360116057942282_0.00575377413400183_0.174521606148182_1,2.47897797185589,-3.12812146159975,6.62346459838564,3.29289008500565,-0.217250675371812,-0.0374117471982029,0.287649585146354,293.361358031192,11.708672166804,MoNbTaVW,0.558945134699421,0.224767879224168,0.0360116057942282,0.00575377413400183,0.174521606148182,1,12,26
0.558945134699421_0.224767879224168_0.0360116057942282_0.00575377413400183_0.174521606148182_2,2.48169863434263,-3.12812146159972,6.61362895191889,3.29157000617702,-0.217578374320597,-0.0379667308920375,0.287223006526597,293.26358062672,11.694469377209,MoNbTaVW,0.558945134699421,0.224767879224168,0.0360116057942282,0.00575377413400183,0.174521606148182,2,12,26
0.558945134699421_0.224767879224168_0.0360116057942282_0.00575377413400183_0.174521606148182_3,2.48446083933856,-3.1190304898985,6.6667108278925,3.31269912662118,-0.224519739636332,-0.0393624225846135,0.292199582803891,293.413359167853,11.7655234516178,MoNbTaVW,0.558945134699421,0.224767879224168,0.0360116057942282,0.00575377413400183,0.174521606148182,3,12,26
0.563095086535493_0.21996689987593_0.0430743302859987_0.167507649400474_0.00635603390210454_1,2.49187102561294,-3.04492251774477,6.59492348562142,3.53979546528384,-0.260946974909609,-0.0460978863061497,0.311510366627854,295.020213013177,11.9897816309159,MoNbTaVW,0.563095086535493,0.21996689987593,0.0430743302859987,0.167507649400474,0.00635603390210454,1,10,25
0.563095086535493_0.21996689987593_0.0430743302859987_0.167507649400474_0.00635603390210454_2,2.48227124192545,-3.06615473785055,6.48107084820843,3.4916675730964,-0.245608518019398,-0.0401140696485175,0.299641864365307,295.623930092624,11.8410645751357,MoNbTaVW,0.563095086535493,0.21996689987593,0.0430743302859987,0.167507649400474,0.00635603390210454,2,10,25
0.563095086535493_0.21996689987593_0.0430743302859987_0.167507649400474_0.00635603390210454_3,2.47998495876122,-3.07477548089445,6.43182476144671,3.47098482775942,-0.236158250579223,-0.0390316023772254,0.294785611910873,295.070074936329,11.7793250443792,MoNbTaVW,0.563095086535493,0.21996689987593,0.0430743302859987,0.167507649400474,0.00635603390210454,3,10,25
0.566554128633503_0.211354081867463_0.179894259081616_0.0376029042700819_0.00459462614733669_1,2.48402950335234,-3.01186165548389,6.0422787462467,3.57428798010809,-0.0990326806384771,-0.208783386015477,0.294950524481006,242.045857785607,11.4410141212155,MoNbTaVW,0.566554128633503,0.211354081867463,0.179894259081616,0.0376029042700819,0.00459462614733669,1,6,24
0.566554128633503_0.211354081867463_0.179894259081616_0.0376029042700819_0.00459462614733669_2,2.48362685473584,-3.01186165548386,6.14802019184562,3.58716214369511,-0.132802425167945,-0.17714458575666,0.300140483361406,252.303434002484,11.5748622390762,MoNbTaVW,0.566554128633503,0.211354081867463,0.179894259081616,0.0376029042700819,0.00459462614733669,2,6,24
0.566554128633503_0.211354081867463_0.179894259081616_0.0376029042700819_0.00459462614733669_3,2.47118675188766,-3.02002496612305,5.94474788877981,3.54523090252885,-0.0720045022558053,-0.216958418899696,0.287789280036431,237.174660206384,11.3317957223404,MoNbTaVW,0.566554128633503,0.211354081867463,0.179894259081616,0.0376029042700819,0.00459462614733669,3,6,24
0.59021386_0.23574696_0.0979682_0.03833502_0.03773596_1,2.47405194755838,-3.12812146159975,6.72420524817247,3.2333444061624,-0.225408228194251,-0.0377065122001795,0.292028909532427,289.984261346976,11.6887375541907,MoNbTaVW,0.59021386,0.23574696,0.0979682,0.03833502,0.03773596,1,1,23
0.59021386_0.23574696_0.0979682_0.03833502_0.03773596_2,2.48536653943539,-3.10554713956121,6.83177596471591,3.28503832614563,-0.243147498563483,-0.0441992413190919,0.303544945480822,290.15162517125,11.8308856232603,MoNbTaVW,0.59021386,0.23574696,0.0979682,0.03833502,0.03773596,2,1,23
0.59021386_0.23574696_0.0979682_0.03833502_0.03773596_3,2.47648433188455,-3.12812146159974,6.72415651020662,3.23573316976321,-0.227675567199365,-0.039497845894507,0.292028789990744,290.395906801914,11.6833741502011,MoNbTaVW,0.59021386,0.23574696,0.0979682,0.03833502,0.03773596,3,1,23
0.5_0.5_0_0_0_1,2.29895859844831,-2.94503915923847,5.51758588243608,2.97408460294763,-0.298705475333889,-0.0619725776433279,0.288272539576272,234.475751026815,9.82037884673817,MoNb,0.5,0.5,0,0,0,1,100,31
0.5_0.5_0_0_0_2,2.30599307004102,-2.92620621090538,5.59913902535793,3.00132732491047,-0.317881931003339,-0.0648320742651631,0.298145662221885,234.58687107982,9.89992401592173,MoNb,0.5,0.5,0,0,0,2,100,31
0.5_0.5_0_0_0_3,2.30027523201489,-2.94503915923848,5.51593246399395,2.97222721001167,-0.299032225725887,-0.0614815026506462,0.288186477975627,234.473305994087,9.81605930549281,MoNb,0.5,0.5,0,0,0,3,100,31
0.5_0_0.5_0_0_1,2.28486393022349,-2.78709340844265,5.79311601680622,2.94136069546783,-0.391151393610787,-0.115570997625585,0.35490138299562,203.87422713968,9.70300708637137,MoTa,0.5,0,0.5,0,0,1,100,32
0.5_0_0.5_0_0_2,2.28593694925832,-2.84043938914796,5.58448201945328,2.88915220225209,-0.312423597026003,-0.0872554441715904,0.324191233058566,204.790903178889,9.64862060331771,MoTa,0.5,0,0.5,0,0,2,100,32
0.5_0_0.5_0_0_3,2.28277812207105,-2.8612013805964,5.49944944932023,2.86399256422048,-0.287780515815278,-0.0800785248727158,0.312637643891092,204.957045959749,9.59224081590927,MoTa,0.5,0,0.5,0,0,3,100,32
0.5_0_0_0.5_0_1,2.41960495657271,-2.78709340844267,6.12271165697162,3.28269930467293,-0.242639884014571,-0.0273059792807394,0.37492564371197,215.7876924658,11.1701156980921,MoV,0.5,0,0,0.5,0,1,100,33
0.5_0_0_0.5_0_2,2.42708894107684,-2.77099000087608,6.19988149895269,3.31547776388737,-0.255215104949066,-0.0311320963511827,0.385859701066215,215.498308000578,11.2667548246093,MoV,0.5,0,0,0.5,0,2,100,33
0.5_0_0_0.5_0_3,2.41366187869745,-2.79360808946385,6.08658540251903,3.26687041525672,-0.238847613519545,-0.0268563641442331,0.370276570886104,215.754059537976,11.1160549601156,MoV,0.5,0,0,0.5,0,3,100,33
0.5_0_0_0_0.5_1,2.66668662166168,-3.10554713956118,7.76353427812123,4.23755073867528,-0.272530196082184,-0.0407835804770141,0.344940731706744,368.996615327635,14.3423220272837,MoW,0.5,0,0,0,0.5,1,100,34
0.5_0_0_0_0.5_2,2.66857586707639,-3.10554713956119,7.76044386814408,4.23922687996552,-0.269732759887187,-0.0393953239103592,0.34480071858641,368.793395514751,14.3516757163276,MoW,0.5,0,0,0,0.5,2,100,34
0.5_0_0_0_0.5_3,2.66817330834915,-3.1055471395612,7.7658173212057,4.23923959187498,-0.273357211108194,-0.0398725207807937,0.345042357139592,369.350232810145,14.3479869268028,MoW,0.5,0,0,0,0.5,3,100,34
0.606956822620089_0.18075601024351_0.0533219540481665_0.0566851789925438_0.102280034095691_1,2.51812966805879,-3.11002141995611,6.70181346145502,3.48895422905119,-0.215543134130301,-0.0507486797132116,0.296409928451629,302.043834039198,12.0944783174106,MoNbTaVW,0.606956822620089,0.18075601024351,0.0533219540481665,0.0566851789925438,0.102280034095691,1,14,18
0.606956822620089_0.18075601024351_0.0533219540481665_0.0566851789925438_0.102280034095691_2,2.51506307478719,-3.1100214199561,6.709216921372,3.49109259397752,-0.214402320421359,-0.0502105794503145,0.296736156958458,302.070556017074,12.1093828513998,MoNbTaVW,0.606956822620089,0.18075601024351,0.0533219540481665,0.0566851789925438,0.102280034095691,2,14,18
0.606956822620089_0.18075601024351_0.0533219540481665_0.0566851789925438_0.102280034095691_3,2.51845001484355,-3.11002141995612,6.70334326285639,3.49084079891415,-0.213133310128799,-0.0484669221956552,0.296475423960765,302.002201655847,12.110206380056,MoNbTaVW,0.606956822620089,0.18075601024351,0.0533219540481665,0.0566851789925438,0.102280034095691,3,14,18
0.623479547679616_0.202328663221231_0.124409271244214_0.0492229729861422_0.000559544868797162_1,2.50857245194517,-3.13269812862714,6.83457540271875,3.32925863916922,-0.222903634712097,-0.0354055294814825,0.295449840143107,298.645361637416,11.9747681384011,MoNbTaVW,0.623479547679616,0.202328663221231,0.124409271244214,0.0492229729861422,0.000559544868797162,1,18,17
0.623479547679616_0.202328663221231_0.124409271244214_0.0492229729861422_0.000559544868797162_2,2.50275514768293,-3.13269812862714,6.82999316249055,3.32444869693572,-0.223471818537416,-0.0349651208508785,0.295252387437233,298.395128605061,11.961797380311,MoNbTaVW,0.623479547679616,0.202328663221231,0.124409271244214,0.0492229729861422,0.000559544868797162,2,18,17
0.623479547679616_0.202328663221231_0.124409271244214_0.0492229729861422_0.000559544868797162_3,2.49106612993762,-3.15590102570682,6.70254360701996,3.27495403886175,-0.207111368431208,-0.0350746017566077,0.283029554556018,298.251176742156,11.7839059477167,MoNbTaVW,0.623479547679616,0.202328663221231,0.124409271244214,0.0492229729861422,0.000559544868797162,3,18,17
0.68_0.24_0_0.04_0.04_1,2.45326329497129,-3.01186165548388,6.41160884452144,3.43768951633063,-0.276921014358261,-0.0497139291424245,0.313133362720133,280.754281175029,11.5881007772847,MoNbVW,0.68,0.24,0,0.04,0.04,1,5,266
0.68_0.24_0_0.04_0.04_2,2.44215621997004,-3.0323962579256,6.30343079345974,3.39459470592812,-0.257326399562077,-0.0440501727022679,0.301533049275107,280.71128956792,11.4623116551064,MoNbVW,0.68,0.24,0,0.04,0.04,2,5,266
0.68_0.24_0_0.04_0.04_3,2.45051562774411,-3.01186165548388,6.41258531979969,3.43718776969473,-0.277017880035597,-0.0498384901017497,0.313181294201421,280.719332525236,11.5876902862336,MoNbVW,0.68,0.24,0,0.04,0.04,3,5,266
0.6_0.4_0_0_0_1,2.39948434193646,-2.96811710652102,6.12311936620526,3.28487855158109,-0.307829918944234,-0.0642665923116571,0.31254744894203,261.874560856132,10.933926682328,MoNb,0.6,0.4,0,0,0,1,0,19
0.6_0.4_0_0_0_2,2.39107970541923,-2.99974029495153,5.95434297496245,3.22986989635092,-0.273918103112597,-0.0577089555436067,0.294381368602345,261.558461585677,10.7605088809148,MoNb,0.6,0.4,0,0,0,2,0,19
0.6_0.4_0_0_0_3,2.39897551416528,-2.96811710652101,6.10713601304308,3.28624756551942,-0.305027197285711,-0.0632842489635593,0.311728355763412,261.651293315243,10.9288962681985,MoNb,0.6,0.4,0,0,0,3,0,19
0.6_0_0.4_0_0_1,2.35058241518883,-2.90042209374965,6.07932082821219,3.04158068435567,-0.332980786963804,-0.0669954623636939,0.332254032546529,233.349969337237,10.4112087071027,MoTa,0.6,0,0.4,0,0,1,0,20
0.6_0_0.4_0_0_2,2.34771136143922,-2.92248181181441,5.98418273762837,3.01099801983308,-0.305597030303416,-0.0565153788918536,0.319853399660776,233.63409140529,10.3495416649092,MoTa,0.6,0,0.4,0,0,2,0,20
0.6_0_0.4_0_0_3,2.34930047274418,-2.92248181181441,5.98511237693467,3.00935959278441,-0.307399364268956,-0.0572820712085322,0.319904808010523,233.700842913969,10.3417751542779,MoTa,0.6,0,0.4,0,0,3,0,20
0.6_0_0_0.4_0_1,2.47326997810222,-2.82346105261354,6.47092592669046,3.46384264565129,-0.266832177049626,-0.0386368606771238,0.382023013394385,235.786067383335,11.7473065517961,MoV,0.6,0,0,0.4,0,1,0,21
0.6_0_0_0.4_0_2,2.45988642414122,-2.84043938914795,6.38153331200632,3.42747231764497,-0.253129413974271,-0.0366240257662233,0.370355048570318,235.760575780171,11.6300542258442,MoV,0.6,0,0,0.4,0,2,0,21
0.6_0_0_0.4_0_3,2.47013620844709,-2.82346105261353,6.45800946631823,3.46664712348088,-0.265833986882478,-0.04092433073392,0.381259085458522,235.433309815898,11.7355923584033,MoV,0.6,0,0,0.4,0,3,0,21
0.6_0_0_0_0.4_1,2.66536347705617,-3.10109278921181,7.74419869508162,4.23135104738519,-0.265863997473195,-0.0403065222582684,0.345625646708385,365.903015907065,14.3282438996852,MoW,0.6,0,0,0,0.4,1,0,22
0.6_0_0_0_0.4_2,2.66548842459144,-3.10109278921183,7.74317781420485,4.23019627731934,-0.265458434302623,-0.0391611254393848,0.345579655660726,365.856717103755,14.328994070836,MoW,0.6,0,0,0,0.4,2,0,22
0.6_0_0_0_0.4_3,2.66357961744452,-3.10109278921182,7.74137651049604,4.22975919272764,-0.265898823206249,-0.0398363661272381,0.345499673578858,365.831301318584,14.3237915537841,MoW,0.6,0,0,0,0.4,3,0,22
0.72_0.08_0.16_0_0.04_1,2.44946449703728,-3.07045581974994,6.44225882387761,3.27024861142542,-0.233536944402555,-0.058927286263,0.29659625047375,276.331409552741,11.4009790970156,MoNbTaW,0.72,0.08,0.16,0,0.04,1,4,266
0.72_0.08_0.16_0_0.04_2,2.4673451800368,-3.05760767727208,6.52312086540211,3.29325528697217,-0.249238387974868,-0.0630768403101739,0.304245338837944,276.672427706736,11.4770614872951,MoNbTaW,0.72,0.08,0.16,0,0.04,2,4,266
0.72_0.08_0.16_0_0.04_3,2.44332592267195,-3.09224317393484,6.34715760320222,3.22341729461167,-0.219917826427144,-0.0524993684768838,0.285862376562793,277.124722529224,11.2706408283984,MoNbTaW,0.72,0.08,0.16,0,0.04,3,4,266
0.76_0.16_0.04_0_0.04_1,2.46380390947284,-3.22388836669173,6.63193776176957,3.03368658683721,-0.199830255383813,-0.0188235213848541,0.261578316906365,296.664820519097,11.353361872816,MoNbTaW,0.76,0.16,0.04,0,0.04,1,1,266
0.76_0.16_0.04_0_0.04_2,2.46825002113661,-3.22388836669175,6.76294336135543,3.01093816314902,-0.201124816312943,-0.0162530045236002,0.266757155860203,295.023769294302,11.4489501301256,MoNbTaW,0.76,0.16,0.04,0,0.04,2,1,266
0.76_0.16_0.04_0_0.04_3,2.45924251631373,-3.23907853218571,6.52744623031202,3.0123660395333,-0.193679725271117,-0.0146684546075689,0.25353303502599,298.077105290105,11.2354224307655,MoNbTaW,0.76,0.16,0.04,0,0.04,3,1,266
0.7_0.3_0_0_0_1,2.43802021684973,-3.01593498087152,6.2798060943332,3.3844411931776,-0.275739057709734,-0.0611261728402139,0.305443492367264,276.508455230395,11.3385596811821,MoNb,0.7,0.3,0,0,0,1,100,13
0.7_0.3_0_0_0_2,2.43050763701839,-3.03655426807426,6.17733000206732,3.3439073226264,-0.25470515583564,-0.0568066338369453,0.294267540708226,276.26494607412,11.2226638408597,MoNb,0.7,0.3,0,0,0,2,100,13
0.7_0.3_0_0_0_3,2.44545973216423,-3.01593498087151,6.28213952624401,3.38686743205827,-0.273418763382354,-0.0615035449855483,0.305555269086587,276.258046873949,11.3491729425621,MoNb,0.7,0.3,0,0,0,3,100,13
0.7_0_0.3_0_0_1,2.41897427241566,-2.98776410390482,6.18763068943306,3.23554061546886,-0.273603976478263,-0.0549129312477383,0.309639779479773,259.232305493973,11.0115499458485,MoTa,0.7,0,0.3,0,0,1,100,14
0.7_0_0.3_0_0_2,2.42170743979493,-2.97592964625781,6.24432581572986,3.26281642870155,-0.282616036165148,-0.0576027852152881,0.316228752852703,259.215923784657,11.0889267403873,MoTa,0.7,0,0.3,0,0,2,100,14
0.7_0_0.3_0_0_3,2.41999101045694,-2.98776410390482,6.18665974616155,3.23848130023069,-0.271676629837118,-0.0535436078593555,0.309589005452328,259.301621871282,11.0232915455567,MoTa,0.7,0,0.3,0,0,3,100,14
0.7_0_0_0.3_0_1,2.49760281570397,-2.90042209374968,6.68174876171153,3.58267239703176,-0.264220393307742,-0.0383152647882753,0.365060862506744,260.998081866131,12.1670290367743,MoV,0.7,0,0,0.3,0,1,100,15
0.7_0_0_0.3_0_2,2.49795327369039,-2.90042209374967,6.67775123294437,3.58046024318703,-0.265099272760369,-0.038322534757007,0.364843163761967,260.994106528723,12.157286895967,MoV,0.7,0,0,0.3,0,2,100,15
0.7_0_0_0.3_0_3,2.48860888142558,-2.91507437053654,6.60182493746336,3.54857983700066,-0.252280113635892,-0.0358219842862179,0.355404903865765,261.008060843753,12.0604953255894,MoV,0.7,0,0,0.3,0,3,100,15
0.7_0_0_0_0.3_1,2.65514108852766,-3.11451580954395,7.64298573922649,4.16996887062536,-0.249341020791493,-0.0362998213339796,0.336514269535388,363.436825874184,14.1670654142209,MoW,0.7,0,0,0,0.3,1,100,16
0.7_0_0_0_0.3_2,2.66469735275693,-3.10554713956121,7.70129586788053,4.19495190482834,-0.258035742825864,-0.037963202313501,0.342168120425537,363.565830906272,14.2455720865572,MoW,0.7,0,0,0,0.3,2,100,16
0.7_0_0_0_0.3_3,2.66321638906312,-3.10554713956121,7.70080265630347,4.19461818134457,-0.258476455109812,-0.0384547468976742,0.342146645088936,363.566727369616,14.242315215668,MoW,0.7,0,0,0,0.3,3,100,16
0.814335266097612_0.0589115655753951_0.118164052719972_0.00598667383669466_0.00260244177032586_1,2.5478526854188,-3.10554713956119,6.88627405795918,3.64633356568908,-0.214302858847749,-0.0425563490678887,0.305939262964309,313.461396324176,12.5724731560473,MoNbTaVW,0.814335266097612,0.0589115655753951,0.118164052719972,0.00598667383669466,0.00260244177032586,1,13,8
0.814335266097612_0.0589115655753951_0.118164052719972_0.00598667383669466_0.00260244177032586_2,2.54229851882843,-3.1055471395612,6.88379488490905,3.64329024051502,-0.215122172212109,-0.0427723481991247,0.305829909090595,313.341528902263,12.5624454608073,MoNbTaVW,0.814335266097612,0.0589115655753951,0.118164052719972,0.00598667383669466,0.00260244177032586,2,13,8
0.814335266097612_0.0589115655753951_0.118164052719972_0.00598667383669466_0.00260244177032586_3,2.54588008949297,-3.10554713956119,6.88030422550154,3.64181225149736,-0.216644304271797,-0.0435622677447737,0.30567626405816,313.405082953629,12.5511256599554,MoNbTaVW,0.814335266097612,0.0589115655753951,0.118164052719972,0.00598667383669466,0.00260244177032586,3,13,8
0.88_0.04_0.04_0.04_0_1,2.55868612014168,-3.07911388249303,6.93737985257419,3.75280277227533,-0.231783230860706,-0.0305595823504103,0.316555263076776,317.67003492371,12.7994010225244,MoNbTaV,0.88,0.04,0.04,0.04,0,1,2,266
0.88_0.04_0.04_0.04_0_2,2.57488379040595,-3.05760767727207,7.06190655506251,3.81055631314993,-0.245463191797538,-0.0316809320786036,0.329307403181688,317.628002269884,12.9913094637551,MoNbTaV,0.88,0.04,0.04,0.04,0,2,2,266
